,age,income,children,credit_history,overdue_payments,active_loans,years_in_job,employment_type,owns_property,assets_value,other_loans,education,city,marital_status,support_indicator ,credit_risk
4537,36,13916 złoty,brak,,brak opóźnień,6,8,określona,,45327 złoty,0,średnie,małe,żonaty/zamężna,0.7427727944408943,1
4538,37,,1 dzieci,dobra historia,brak opóźnień,2,14,samozatrudnienie,tak,38504 złoty,0,średnie,średnie,żonaty/zamężna,0.5652149118663502,0
4539,47,11708 złoty,1 dzieci,dobra historia,brak opóźnień,2,19,brak,tak,70555 złoty,0,podstawowe,duże,kawaler/panna,0.9496720592995912,0
4540,29,,1 dzieci,,opóźnienia,2,8,stała,nie,16331 złoty,1,średnie,małe,kawaler/panna,0.3523060972385416,0
4541,59,40000 złoty,brak,dobra historia,2,0,6,stała,nie,34922 złoty,0,średnie,średnie,kawaler/panna,0.9026051872585964,0
4542,21,22459 złoty,2 dzieci,brak historii,brak opóźnień,3,4,samozatrudnienie,tak,42693 złoty,0,podstawowe,duże,żonaty/zamężna,0.8313516796906377,0
4543,34,,brak,dobra historia,opóźnienia,0,12,stała,tak,62118 złoty,0,wyższe,średnie,żonaty/zamężna,0.0664452404099418,0
4544,43,39793 złoty,1 dzieci,dobra historia,opóźnienia,1,10,samozatrudnienie,tak,209932 złoty,1,średnie,duże,żonaty/zamężna,0.1241264759770817,0
4545,45,10175 złoty,brak,brak historii,,0,10,stała,,44283 złoty,0,średnie,małe,kawaler/panna,0.1573650259824903,0
4546,38,,1 dzieci,dobra historia,brak opóźnień,2,11,stała,,66571 złoty,0,podstawowe,małe,kawaler/panna,0.3089028610752025,0
4547,39,21899 złoty,brak,dobra historia,opóźnienia,2,11,stała,tak,27774 złoty,0,podstawowe,małe,żonaty/zamężna,0.724872649021569,0
4548,44,29232 złoty,2 dzieci,dobra historia,brak opóźnień,2,10,stała,tak,231856 złoty,0,wyższe,duże,żonaty/zamężna,0.7727084782969156,0
4549,37,17296 złoty,3 dzieci,dobra historia,brak opóźnień,1,12,samozatrudnienie,tak,,0,średnie,małe,rozwiedziony/rozwiedziona,0.7952145319340668,0
4550,53,14632 złoty,2 dzieci,dobra historia,brak opóźnień,1,13,samozatrudnienie,,79081 złoty,0,podstawowe,średnie,żonaty/zamężna,0.9537552065486692,0
4551,48,23629 złoty,brak,dobra historia,brak opóźnień,2,13,określona,nie,151468 złoty,0,średnie,małe,żonaty/zamężna,0.5227344912067897,0
4552,48,40000 złoty,brak,dobra historia,brak opóźnień,0,10,stała,nie,,1,podstawowe,duże,kawaler/panna,0.196090270441699,0
4553,30,33875 złoty,3 dzieci,dobra historia,brak opóźnień,4,10,stała,tak,24886 złoty,0,średnie,małe,żonaty/zamężna,0.8164405660766387,0
4554,39,,brak,dobra historia,opóźnienia,2,5,stała,,77021 złoty,0,średnie,małe,żonaty/zamężna,0.2435067411621291,0
4555,36,11265 złoty,3 dzieci,dobra historia,,0,6,samozatrudnienie,tak,106550 złoty,1,podstawowe,duże,żonaty/zamężna,0.4174857418071053,0
4556,29,9499 złoty,brak,dobra historia,,1,15,określona,nie,,0,podstawowe,średnie,kawaler/panna,0.0127892506797969,0
4557,43,40000 złoty,4 dzieci,brak historii,brak opóźnień,1,6,brak,nie,74784 złoty,0,podstawowe,średnie,żonaty/zamężna,0.7122134327808681,0
4558,34,13663 złoty,3 dzieci,brak historii,opóźnienia,1,4,samozatrudnienie,nie,21432 złoty,1,podstawowe,średnie,rozwiedziony/rozwiedziona,0.8302329147608576,0
4559,46,18718 złoty,1 dzieci,dobra historia,brak opóźnień,1,13,samozatrudnienie,tak,23831 złoty,1,wyższe,średnie,kawaler/panna,0.0149435365403338,0
4560,29,40000 złoty,brak,brak historii,opóźnienia,1,12,stała,tak,34016 złoty,1,wyższe,średnie,kawaler/panna,0.2818674058517245,0
4561,57,9828 złoty,brak,dobra historia,,3,10,stała,nie,47117 złoty,1,wyższe,średnie,kawaler/panna,0.5134752517316954,0
4562,31,,3 dzieci,brak historii,opóźnienia,0,13,stała,tak,10000 złoty,1,średnie,średnie,kawaler/panna,0.1488386398011516,0
4563,42,19402 złoty,3 dzieci,dobra historia,opóźnienia,2,1,brak,nie,45186 złoty,1,podstawowe,średnie,żonaty/zamężna,0.0974902523602918,0
4564,47,12403 złoty,brak,dobra historia,brak opóźnień,2,12,stała,nie,80581 złoty,1,średnie,małe,kawaler/panna,0.5493610542306969,0
4565,34,,brak,brak historii,brak opóźnień,4,8,stała,,84692 złoty,0,średnie,średnie,żonaty/zamężna,0.868634093109285,0
4566,48,15347 złoty,2 dzieci,brak historii,brak opóźnień,3,8,stała,tak,,0,podstawowe,średnie,żonaty/zamężna,0.7557336627626772,0
4567,27,27457 złoty,1 dzieci,dobra historia,opóźnienia,1,14,określona,nie,14570 złoty,0,podstawowe,duże,kawaler/panna,0.3946739479791342,0
4568,54,15929 złoty,2 dzieci,,opóźnienia,1,15,stała,tak,,0,podstawowe,małe,kawaler/panna,0.2568410754175162,0
4569,40,8469 złoty,2 dzieci,dobra historia,brak opóźnień,4,6,stała,tak,306148 złoty,0,podstawowe,małe,żonaty/zamężna,0.8895368908073206,0
4570,34,,3 dzieci,,opóźnienia,1,14,stała,tak,81651 złoty,0,średnie,średnie,kawaler/panna,0.7753378719515113,0
4571,37,,brak,dobra historia,brak opóźnień,1,16,samozatrudnienie,tak,,0,średnie,małe,rozwiedziony/rozwiedziona,0.8089128130145292,0
4572,48,24395 złoty,brak,dobra historia,,2,9,stała,tak,71006 złoty,0,średnie,duże,żonaty/zamężna,0.9172341686171436,0
4573,34,12166 złoty,brak,brak historii,brak opóźnień,3,10,samozatrudnienie,tak,77284 złoty,0,podstawowe,średnie,żonaty/zamężna,0.8946900626606793,0
4574,32,17257 złoty,3 dzieci,brak historii,brak opóźnień,3,11,stała,nie,500000 złoty,1,podstawowe,średnie,kawaler/panna,0.4215820709000036,0
4575,37,24131 złoty,brak,,opóźnienia,1,5,stała,nie,23712 złoty,0,średnie,duże,kawaler/panna,0.7711165599821412,0
4576,28,19806 złoty,brak,dobra historia,,1,4,stała,tak,28573 złoty,1,wyższe,średnie,żonaty/zamężna,0.9269593919144522,0
4577,58,24964 złoty,brak,brak historii,opóźnienia,0,22,stała,,58566 złoty,0,podstawowe,duże,kawaler/panna,0.0808347372543868,0
4578,34,30950 złoty,brak,dobra historia,brak opóźnień,3,9,stała,nie,,1,podstawowe,małe,kawaler/panna,0.7685563707021986,0
4579,48,12345 złoty,2 dzieci,dobra historia,opóźnienia,2,1,stała,tak,193841 złoty,0,podstawowe,małe,kawaler/panna,0.6636935695697396,0
4580,42,21328 złoty,2 dzieci,,,1,11,samozatrudnienie,tak,29102 złoty,0,średnie,średnie,kawaler/panna,0.5547625050600817,0
4581,30,4168 złoty,1 dzieci,,brak opóźnień,1,13,brak,tak,17867 złoty,0,podstawowe,średnie,kawaler/panna,0.6325034970571249,1
4582,39,24925 złoty,brak,,,1,0,samozatrudnienie,tak,,0,średnie,średnie,rozwiedziony/rozwiedziona,0.9765271483221944,1
4583,47,18950 złoty,3 dzieci,dobra historia,brak opóźnień,4,7,samozatrudnienie,nie,16669 złoty,1,średnie,średnie,żonaty/zamężna,0.8765100854583424,0
4584,38,13470 złoty,brak,dobra historia,,3,14,określona,nie,20274 złoty,0,podstawowe,średnie,żonaty/zamężna,0.9839373414242334,0
4585,51,25793 złoty,1 dzieci,brak historii,2,1,13,stała,nie,122409 złoty,0,wyższe,średnie,żonaty/zamężna,0.7375862139568864,0
4586,50,,brak,,brak opóźnień,1,8,brak,nie,,0,średnie,duże,kawaler/panna,0.0098040713626585,0
4587,49,17361 złoty,brak,,brak opóźnień,1,5,określona,tak,120792 złoty,0,średnie,średnie,kawaler/panna,0.3434744439600578,0
4588,35,13733 złoty,brak,dobra historia,brak opóźnień,1,15,samozatrudnienie,tak,32784 złoty,0,średnie,małe,kawaler/panna,0.086559987185052,0
4589,29,23921 złoty,1 dzieci,dobra historia,brak opóźnień,3,4,stała,nie,112572 złoty,0,średnie,małe,żonaty/zamężna,0.4947956021630141,0
4590,33,11295 złoty,1 dzieci,brak historii,brak opóźnień,1,20,stała,nie,24214 złoty,0,wyższe,duże,żonaty/zamężna,0.2196964410459337,0
4591,41,,brak,dobra historia,brak opóźnień,1,13,stała,tak,,1,średnie,średnie,żonaty/zamężna,0.2710575394603757,0
4592,45,40000 złoty,brak,,2,1,5,stała,,,0,wyższe,małe,żonaty/zamężna,0.1075593754104803,0
4593,18,,3 dzieci,dobra historia,brak opóźnień,1,8,stała,nie,,0,średnie,średnie,żonaty/zamężna,0.6493475644208432,0
4594,39,,brak,dobra historia,brak opóźnień,1,7,stała,tak,117048 złoty,1,średnie,średnie,żonaty/zamężna,0.9182835579958254,0
4595,41,8968 złoty,brak,dobra historia,,3,10,stała,,44776 złoty,0,średnie,średnie,żonaty/zamężna,0.6693277707459768,0
4596,37,23885 złoty,brak,brak historii,brak opóźnień,4,9,brak,tak,210529 złoty,0,wyższe,duże,żonaty/zamężna,0.657784192052457,0
4597,52,33900 złoty,2 dzieci,dobra historia,opóźnienia,2,14,określona,,31477 złoty,0,wyższe,średnie,kawaler/panna,0.9179031967856855,0
4598,44,9810 złoty,brak,dobra historia,brak opóźnień,0,9,samozatrudnienie,tak,46452 złoty,0,średnie,duże,żonaty/zamężna,0.3802476808295147,0
4599,53,27580 złoty,5 dzieci,dobra historia,brak opóźnień,1,9,stała,tak,76876 złoty,1,średnie,duże,rozwiedziony/rozwiedziona,0.8942985084938093,0
4600,37,40000 złoty,brak,dobra historia,2,1,8,określona,tak,31888 złoty,0,wyższe,średnie,żonaty/zamężna,0.7020602415197168,0
4601,49,40000 złoty,brak,,brak opóźnień,0,14,określona,,89126 złoty,0,średnie,małe,żonaty/zamężna,0.0815161132321873,0
4602,56,25993 złoty,brak,dobra historia,brak opóźnień,1,15,stała,,81515 złoty,0,wyższe,duże,żonaty/zamężna,0.70776276039831,0
4603,53,28378 złoty,1 dzieci,,opóźnienia,1,4,stała,nie,,0,średnie,małe,kawaler/panna,0.0940126251648743,0
4604,29,,brak,brak historii,,0,14,określona,,500000 złoty,1,wyższe,duże,kawaler/panna,0.7121363010735479,0
4605,37,40000 złoty,1 dzieci,dobra historia,,5,16,określona,nie,184162 złoty,0,średnie,średnie,rozwiedziony/rozwiedziona,0.2444399698884328,1
4606,36,,brak,dobra historia,brak opóźnień,0,7,brak,tak,38353 złoty,1,podstawowe,średnie,rozwiedziony/rozwiedziona,0.0057291515112545,0
4607,44,13811 złoty,brak,dobra historia,brak opóźnień,0,9,stała,,,0,podstawowe,duże,kawaler/panna,0.5953339966521392,0
4608,46,19387 złoty,3 dzieci,dobra historia,opóźnienia,1,8,stała,tak,43575 złoty,1,średnie,małe,kawaler/panna,0.693064827679443,0
4609,31,40000 złoty,2 dzieci,dobra historia,,0,12,stała,,62010 złoty,0,podstawowe,małe,żonaty/zamężna,0.9256663387461382,0
4610,40,40000 złoty,brak,dobra historia,brak opóźnień,1,7,samozatrudnienie,nie,51290 złoty,1,średnie,średnie,kawaler/panna,0.022039149847912,0
4611,19,23451 złoty,1 dzieci,brak historii,brak opóźnień,2,15,stała,tak,77223 złoty,0,średnie,małe,żonaty/zamężna,0.9890223657353416,0
4612,54,36280 złoty,1 dzieci,dobra historia,opóźnienia,1,0,samozatrudnienie,tak,113523 złoty,0,wyższe,małe,kawaler/panna,0.7652561861473635,0
4613,34,,brak,,opóźnienia,0,9,brak,,290761 złoty,1,podstawowe,duże,kawaler/panna,0.9500774858227252,0
4614,40,,brak,brak historii,2,2,8,stała,,17361 złoty,1,średnie,małe,żonaty/zamężna,0.2581048563259095,0
4615,36,40000 złoty,brak,brak historii,brak opóźnień,1,7,stała,,,1,średnie,średnie,kawaler/panna,0.4970796814373723,0
4616,51,16138 złoty,brak,dobra historia,brak opóźnień,1,12,stała,tak,217532 złoty,1,średnie,małe,żonaty/zamężna,0.5551616203976907,0
4617,18,40000 złoty,2 dzieci,dobra historia,,1,10,samozatrudnienie,tak,46080 złoty,0,podstawowe,duże,żonaty/zamężna,0.6433738867235325,0
4618,39,40000 złoty,brak,dobra historia,,1,11,stała,nie,17688 złoty,1,średnie,małe,żonaty/zamężna,0.5719638859098872,1
4619,38,29942 złoty,brak,dobra historia,brak opóźnień,0,12,stała,,32317 złoty,0,średnie,średnie,żonaty/zamężna,0.6114756806052787,0
4620,35,40000 złoty,brak,brak historii,brak opóźnień,0,19,samozatrudnienie,tak,58656 złoty,1,podstawowe,małe,żonaty/zamężna,0.9779184557268668,0
4621,57,40000 złoty,4 dzieci,brak historii,brak opóźnień,1,21,samozatrudnienie,tak,40106 złoty,0,średnie,małe,rozwiedziony/rozwiedziona,0.1193921390463482,0
4622,31,20178 złoty,2 dzieci,,brak opóźnień,1,5,stała,tak,24927 złoty,0,średnie,małe,kawaler/panna,0.3515787118661974,0
4623,47,14700 złoty,brak,dobra historia,3,2,4,brak,nie,134217 złoty,0,średnie,duże,kawaler/panna,0.6888417481293443,1
4624,43,,brak,dobra historia,,2,8,stała,nie,181120 złoty,0,podstawowe,małe,żonaty/zamężna,0.8270153302175343,0
4625,52,40000 złoty,brak,dobra historia,opóźnienia,3,5,określona,,,0,podstawowe,małe,żonaty/zamężna,0.6948284347630416,0
4626,33,,1 dzieci,dobra historia,,2,12,określona,tak,,0,średnie,średnie,rozwiedziony/rozwiedziona,0.6850893524222127,0
4627,32,,brak,dobra historia,2,2,9,samozatrudnienie,tak,78352 złoty,1,podstawowe,małe,rozwiedziony/rozwiedziona,0.811152111059261,0
4628,50,15204 złoty,4 dzieci,dobra historia,opóźnienia,2,13,stała,tak,119675 złoty,0,wyższe,małe,kawaler/panna,0.929490364939413,0
4629,44,40000 złoty,brak,dobra historia,brak opóźnień,3,9,stała,tak,142949 złoty,0,podstawowe,średnie,żonaty/zamężna,0.537927211392557,0
4630,24,15520 złoty,1 dzieci,dobra historia,opóźnienia,1,13,stała,,,0,wyższe,duże,żonaty/zamężna,0.2089942850014927,0
4631,34,12138 złoty,2 dzieci,dobra historia,opóźnienia,3,13,stała,tak,,1,średnie,średnie,żonaty/zamężna,0.8719782248126455,0
4632,43,19845 złoty,2 dzieci,dobra historia,brak opóźnień,1,6,samozatrudnienie,tak,23746 złoty,0,wyższe,małe,żonaty/zamężna,0.9284938737155372,0
4633,48,16883 złoty,brak,dobra historia,opóźnienia,1,0,samozatrudnienie,nie,76601 złoty,0,średnie,średnie,rozwiedziony/rozwiedziona,0.9285908857689904,0
4634,33,29677 złoty,1 dzieci,dobra historia,opóźnienia,2,9,samozatrudnienie,tak,111771 złoty,0,średnie,średnie,kawaler/panna,0.6715450303919179,0
4635,18,,brak,dobra historia,2,0,7,samozatrudnienie,nie,,1,podstawowe,duże,żonaty/zamężna,0.6649597813291053,0
4636,45,30147 złoty,brak,brak historii,opóźnienia,1,11,określona,,14069 złoty,0,średnie,średnie,żonaty/zamężna,0.1616564292157263,0
4637,27,19043 złoty,3 dzieci,dobra historia,,1,12,określona,nie,296732 złoty,1,średnie,małe,żonaty/zamężna,0.101115155512197,0
4638,19,15794 złoty,3 dzieci,brak historii,brak opóźnień,1,7,określona,nie,26181 złoty,0,średnie,małe,kawaler/panna,0.2927620064860955,0
4639,18,16452 złoty,2 dzieci,brak historii,,2,13,stała,nie,,0,podstawowe,małe,żonaty/zamężna,0.2004888162789491,0
4640,48,40000 złoty,brak,,brak opóźnień,1,13,stała,nie,28591 złoty,1,średnie,małe,żonaty/zamężna,0.3286679066699102,0
4641,41,,2 dzieci,dobra historia,opóźnienia,2,4,stała,tak,95968 złoty,1,średnie,średnie,kawaler/panna,0.40902193280829,0
4642,37,8169 złoty,brak,dobra historia,2,2,4,stała,,,0,wyższe,średnie,żonaty/zamężna,0.5229681676919232,0
4643,53,16981 złoty,brak,dobra historia,brak opóźnień,1,12,stała,nie,59214 złoty,1,podstawowe,średnie,żonaty/zamężna,0.5091193375919041,0
4644,46,23119 złoty,1 dzieci,dobra historia,brak opóźnień,2,5,stała,nie,172923 złoty,0,podstawowe,średnie,kawaler/panna,0.9567566138497692,0
4645,56,,brak,brak historii,opóźnienia,1,17,samozatrudnienie,nie,63373 złoty,0,podstawowe,średnie,rozwiedziony/rozwiedziona,0.880407174000687,0
4646,26,36840 złoty,4 dzieci,dobra historia,opóźnienia,0,8,samozatrudnienie,tak,11594 złoty,0,średnie,małe,żonaty/zamężna,0.3623457706187933,0
4647,39,13893 złoty,brak,brak historii,brak opóźnień,1,14,stała,nie,51247 złoty,0,wyższe,średnie,kawaler/panna,0.8868782920874027,0
4648,23,40000 złoty,brak,brak historii,brak opóźnień,1,6,stała,tak,44720 złoty,1,średnie,średnie,kawaler/panna,0.0276624517353021,0
4649,37,21685 złoty,1 dzieci,dobra historia,brak opóźnień,3,6,brak,tak,28327 złoty,1,średnie,duże,kawaler/panna,0.8527401096491275,0
4650,37,40000 złoty,2 dzieci,dobra historia,3,2,2,stała,nie,46504 złoty,1,średnie,duże,żonaty/zamężna,0.0426844173683712,1
4651,46,12363 złoty,brak,dobra historia,,4,7,stała,tak,137049 złoty,0,średnie,duże,żonaty/zamężna,0.227994651150498,0
4652,40,6640 złoty,brak,,,0,6,stała,nie,500000 złoty,0,podstawowe,średnie,kawaler/panna,0.2073286404236803,0
4653,46,10892 złoty,2 dzieci,,brak opóźnień,2,2,stała,,115789 złoty,1,średnie,małe,kawaler/panna,0.3104803738183043,0
4654,47,4336 złoty,brak,,,2,9,określona,tak,25905 złoty,1,średnie,średnie,rozwiedziony/rozwiedziona,0.3455027204002843,1
4655,61,40000 złoty,brak,dobra historia,brak opóźnień,0,16,stała,nie,21828 złoty,1,wyższe,średnie,żonaty/zamężna,0.682741330138535,0
4656,36,24520 złoty,1 dzieci,dobra historia,brak opóźnień,0,6,stała,nie,22070 złoty,0,średnie,małe,kawaler/panna,0.4965895514430613,0
4657,30,13872 złoty,brak,brak historii,2,2,8,określona,nie,62629 złoty,1,średnie,małe,żonaty/zamężna,0.952936398077805,0
4658,42,27620 złoty,4 dzieci,dobra historia,3,1,18,stała,nie,,1,średnie,średnie,kawaler/panna,0.8246300789375998,1
4659,31,24213 złoty,1 dzieci,dobra historia,,2,11,określona,tak,,0,średnie,małe,kawaler/panna,0.7255961098594496,0
4660,54,30045 złoty,4 dzieci,dobra historia,brak opóźnień,3,7,stała,nie,54775 złoty,0,średnie,średnie,żonaty/zamężna,0.9864271251588116,0
4661,37,40000 złoty,brak,dobra historia,brak opóźnień,4,3,określona,nie,27331 złoty,0,podstawowe,małe,żonaty/zamężna,0.7467745065763198,0
4662,34,19054 złoty,4 dzieci,,2,3,7,określona,tak,,0,wyższe,małe,żonaty/zamężna,0.1145629462215213,0
4663,35,,brak,brak historii,opóźnienia,0,5,określona,tak,50527 złoty,0,podstawowe,średnie,kawaler/panna,0.5078165812039511,0
4664,47,,brak,dobra historia,opóźnienia,1,6,stała,nie,170578 złoty,1,podstawowe,średnie,kawaler/panna,0.1981052544870127,0
4665,38,,brak,dobra historia,opóźnienia,1,8,brak,tak,33005 złoty,1,średnie,małe,żonaty/zamężna,0.0518447356674809,0
4666,33,23164 złoty,brak,,brak opóźnień,0,7,określona,,47890 złoty,0,średnie,małe,rozwiedziony/rozwiedziona,0.994487458411489,0
4667,56,40000 złoty,brak,brak historii,opóźnienia,1,1,stała,tak,243714 złoty,0,wyższe,duże,kawaler/panna,0.9145355557043364,0
4668,31,,1 dzieci,dobra historia,opóźnienia,1,9,brak,tak,89589 złoty,0,średnie,małe,żonaty/zamężna,0.6227232863885455,0
4669,40,14045 złoty,brak,dobra historia,2,4,7,określona,nie,42560 złoty,1,średnie,małe,kawaler/panna,0.6687909882993528,0
4670,46,27147 złoty,brak,dobra historia,opóźnienia,3,7,określona,tak,,1,średnie,duże,kawaler/panna,0.2885995745075727,0
4671,23,15717 złoty,1 dzieci,,opóźnienia,0,9,stała,nie,169394 złoty,0,średnie,małe,kawaler/panna,0.0692485382535031,0
4672,44,28219 złoty,brak,dobra historia,brak opóźnień,2,7,stała,,70130 złoty,0,podstawowe,małe,żonaty/zamężna,0.8039082935110926,0
4673,29,14523 złoty,2 dzieci,,opóźnienia,1,11,samozatrudnienie,tak,71994 złoty,1,wyższe,średnie,kawaler/panna,0.572357060108853,0
4674,48,18031 złoty,1 dzieci,brak historii,brak opóźnień,0,9,samozatrudnienie,nie,113715 złoty,0,podstawowe,średnie,żonaty/zamężna,0.4621156540868798,0
4675,30,40000 złoty,3 dzieci,dobra historia,,2,9,brak,nie,62595 złoty,0,podstawowe,średnie,żonaty/zamężna,0.6714685764002584,0
4676,46,17983 złoty,brak,,opóźnienia,3,8,brak,tak,38870 złoty,0,wyższe,średnie,żonaty/zamężna,0.4925915367492417,0
4677,51,,4 dzieci,dobra historia,brak opóźnień,4,5,określona,tak,83338 złoty,1,podstawowe,duże,kawaler/panna,0.4002782843815551,0
4678,48,39550 złoty,1 dzieci,brak historii,brak opóźnień,2,12,stała,nie,21398 złoty,0,podstawowe,średnie,kawaler/panna,0.7202628204275661,0
4679,42,13023 złoty,4 dzieci,dobra historia,brak opóźnień,2,14,określona,nie,25135 złoty,1,podstawowe,małe,kawaler/panna,0.5327251468828474,0
4680,37,15576 złoty,brak,dobra historia,3,0,6,stała,nie,,1,wyższe,średnie,żonaty/zamężna,0.1714519022525252,1
4681,34,29386 złoty,2 dzieci,dobra historia,brak opóźnień,1,11,określona,,262500 złoty,1,średnie,średnie,kawaler/panna,0.7075323439886408,0
4682,54,,2 dzieci,brak historii,opóźnienia,0,6,stała,,,0,średnie,średnie,żonaty/zamężna,0.3795323016781894,0
4683,33,40000 złoty,brak,,,2,3,określona,nie,31720 złoty,0,podstawowe,średnie,kawaler/panna,0.7718954761974589,0
